id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
4983,150,9,355,128,157.3,140.3,168.8
4984,139,0,353,148,135.3,144.3,170.1
4985,141,0,361,145,94.8,146.2,166.3
4986,137,7,368,134,104.1,147.3,163
4987,147,0,311,181,103.4,175.3,193.2
4988,42,29,335,165,64.3,168.5,179.4
4989,129,15,221,232,174.9,241.8,271
4990,139,3,282,188,136.3,192.1,212.7
4991,147,0,315,175,75,176.8,190.7
4992,112,18,364,135,108.3,147.3,164.9
4993,151,1,301,163,207.2,163.8,199.3
4994,140,5,385,135,86.1,141.4,156
4995,140,0,334,148.5,134.6,152.7,179.4
4996,147,0,298,161,150.2,174.3,201.1
4997,135,4,388,146,63.3,142.9,154.8
4998,162,5,322,162,88.5,169.6,186.6
4999,130,2,379,158,70,145.1,158.2
5000,149,5,360,152,82.4,150.3,166.9
5001,140,3,283,127,333.6,152,212
5002,147,0,364,125,115.8,139.3,164.9
5003,148,14,252,212.5,110.9,220.3,238.6
5004,141,11,376,153,83.6,143.1,159.5
5005,147,0,298,175,135.9,176.4,201
5006,138,8,391,147,94.6,134.7,153.5
5007,134,4,260,187,189.1,198.9,230.5
5008,140,4,274,183,194.1,185.7,219.1
5009,147,7,261,217,110.5,208.2,230.2
5010,147,0,274,200,108.8,198.3,219.2
5011,148,5,353,164.5,71.2,156.8,170.2
5012,140,0,369,167.5,53.5,153.3,162.6
5013,130,3,226,244,172.6,236.6,265.4
5014,138,4,248,216,105.6,224.6,241.6
5015,123,7,577,84,71.1,90.6,103.9
5016,146,0,498,111,61,107.1,120.4
5017,127,8,436,108,107.4,117.3,137.7
5018,138,16,388,120,104.3,133.3,154.7
5019,123,16,254,164,211.8,176.5,235.9
5020,128,15,322,178,104.8,166.2,186.4
5021,126,13,414,129.5,68.7,133.3,145
5022,130,4,406,135,71.9,132.4,147.7
5023,130,1,570,104,42.2,96,105.2
5024,133,2,232,216,147.8,230.5,258.6
5025,132,13,308,168,148.3,166.4,194.8
5026,147,0,229,216,202.8,231.8,262.1
5027,145,2,379,152,54.3,149.9,158.2
5028,128,28,352,142.5,137.6,148.7,170.3
5029,131,7,528,104,47.9,105.6,113.7
5030,135,7,351,154,70.5,159.9,170.7
5031,129,6,422,131,69.2,131.5,142.3
5032,134,3,490,108,100.1,108.1,122.4
5033,132,1,502,104,66.6,106.6,119.5
5034,128,9,397,132.5,78.4,131.2,151.2
5035,128,9,393,140,67.9,140,152.8
5036,38,58,503,109.5,56.6,109.5,119.4
5037,129,3,346,165,81.2,161.6,173.3
5038,132,6,400,139,88.1,135.3,150.1
5039,33,52,260,171,192.7,197.7,230.9
5040,123,8,582,86,85.8,90.1,103.1
5041,130,26,484,97.5,88.3,106.1,123.9
5042,131,4,534,90,74.8,98.9,112.3
5043,132,2,438,128,59.8,128.2,136.9
5044,132,1,433,128,57.6,128.1,138.4
5045,133,3,565,90,86.5,92.6,106.3
5046,128,4,554,96.5,58.3,98,108.3
5047,137,0,143,380,208.1,374.8,418.7
5048,127,14,434,112,113,118.2,138.4
5049,131,12,537,99,53.8,100.7,111.8
5050,121,5,691,80,36.6,80.1,86.8
5051,128,8,693,80,34.4,80.7,86.6
5052,133,1,261,215,102.2,217,229.6
5053,130,7,356,145,105.4,147.2,168.7
5054,132,1,535,96,58.9,101.2,112.1
5055,146,1,582,92,43.9,95.5,103.1
5056,118,2,415,131.5,62.1,134.5,144.4
5057,118,15,595,91.5,46.5,90.1,100.8
5058,134,10,455,120,63.6,119.9,131.9
5059,132,1,344,162.5,74.7,164.8,174.4
5060,35,51,294,128,199.3,155.1,204.1
5061,144,3,406,149,75.5,134.6,147.8
5062,132,3,532,97,61.9,100,112.8
5063,131,2,530,102,61.6,103,113.2
5064,130,5,468,120,52.3,117.1,128.2
5065,131,0,461,128,84.7,113.6,130.1
5066,131,2,471,112,58.2,115.5,127.3
5067,128,11,435,122,79.9,121.5,138
5068,130,4,438,125,64,123.9,137
5069,134,1,301,176,166.3,177.3,199.3
5070,121,11,610,96,46.2,89.8,98.3
5071,131,2,627,82,44.3,88.6,95.6
5072,131,4,362,153,71.2,156.2,165.8
5073,131,4,402,128,118.2,126.4,149.1
5074,134,1,463,118.5,84,113.9,129.5
5075,131,8,532,114,45.1,105.2,112.8
5076,129,15,520,103,81.6,99.8,115.5
5077,127,16,358,144,139.7,137.1,167.7
5078,147,1,413,132,88.9,130.2,145.3
5079,128,19,428,112.5,119.6,116.4,140.3
5080,130,3,353,144,132.5,145.2,169.9
5081,127,13,221,208,205,233.8,271.4
5082,147,14,460,109,107.2,109.2,130.5
5083,128,9,319,179.5,65.2,179.8,188.1
5084,126,7,485,107.5,94.6,105.5,123.6
5085,131,2,552,100,70.4,94.9,108.7
5086,125,7,574,96,56.7,93.6,104.6
5087,132,8,610,89.5,61.2,87.6,98.3
5088,126,7,625,91.5,47.7,88.4,96
5089,147,3,422,134,51.9,134,142.1
5090,140,16,427,111,120.2,115.5,140.4
5091,131,5,560,102,45.4,99.3,107.1
5092,147,5,420,115,96.1,124.9,142.9
5093,133,6,447,112,95.6,115.3,134.3
5094,133,0,554,96,50.7,97.7,108.2
5095,131,7,506,104,45,111.1,118.6
5096,133,0,457,123,62.1,121.3,131.4
5097,131,3,469,120,51.8,121,127.9
5098,133,1,414,136,92.7,131.6,144.9
5099,133,0,349,152,88.3,157.1,171.8
5100,130,3,517,108.5,47.2,107.2,116
5101,130,5,540,100,74.2,98.2,111.1
5102,144,5,319,168,88.6,173.3,188.4
5103,130,4,325,173.5,70.5,172.1,184.6
5104,129,2,570,99,40.8,97.4,105.2
5105,133,0,428,139,37.8,135.1,140.2
5106,145,1,312,175,100.7,176.1,192.1
5107,146,3,307,174,133.9,176,195.5
5108,146,5,364,160,56.9,156.5,164.7
5109,22,81,337,128,223.4,142.6,178.2
5110,125,0,641,83,66.6,83.6,93.7
5111,132,5,500,112,52.4,108.3,120
5112,130,13,399,144,91.4,139.6,150.3
5113,129,9,403,136,98.5,132.2,149
5114,121,1,326,165,125.6,160.2,183.8
5115,131,4,370,155,56,153.8,162.2
5116,142,6,491,111,92.4,106.6,122.3
5117,141,8,445,120,77.5,120.5,134.9
5118,143,12,341,152,106.9,156.2,176
5119,143,13,217,230,157.4,248.8,275.9
5120,135,23,446,128,81.2,120.6,134.5
5121,148,1,266,208,91.7,211.9,225.2
5122,128,6,551,99,43.9,100.4,108.9
5123,130,3,416,112,283.6,107.5,144.3
5124,140,2,417,134,87.4,133.7,144
5125,140,3,407,140.5,79.8,132.4,147.3
5126,146,3,360,155,125.7,148.9,166.8
5127,118,7,370,136,118,143.4,162
5128,30,50,399,137,50.7,143.2,150.5
5129,133,8,493,121,38.6,115.4,121.8
5130,39,61,220,147,372.6,178.7,272.5
5131,131,7,494,98,66.4,108.3,121.4
5132,134,2,390,132,114.3,137.1,153.7
5133,112,0,376,152,62.4,148.8,159.6
5134,138,6,594,94.5,57.2,90,101
5135,133,0,526,104,62.5,103.9,114.1
5136,146,2,301,175,210,164.3,199.4
5137,152,10,369,135,169.1,134.5,162.4
5138,133,4,487,120,54.3,112.5,123.3
5139,133,0,502,112,43.7,111.6,119.5
5140,132,3,479,112,56.3,115.8,125.1
5141,142,3,418,136,126.9,125.9,143.5
5142,131,10,499,111,51.8,110.5,120.3
5143,130,3,641,82.5,36.7,86.9,93.5
5144,146,4,496,105,69,107.9,120.9
5145,170,2,455,118,76.1,122.3,131.8
5146,33,54,364,130,87.6,150,165.1
5147,145,0,358,169,78,148.9,167.5
5148,131,5,402,132,89.5,134.5,149.1
5149,133,3,464,120,57.6,120,129.4
5150,109,9,436,112,89,121.5,137.6
5151,135,8,368,150,89.2,148.2,163.2
5152,143,14,365,160,54.5,155.5,164.5
5153,131,2,493,112,47.2,114.4,121.7
5154,133,1,275,187,183.4,194.3,218.6
5155,133,0,266,192,112,207.6,225.9
5156,132,3,196,256,151.8,280.8,305.9
5157,129,4,167,279,382.8,293.3,358.5
5158,131,5,187,255,172.9,290.8,321.6
5159,126,7,376,144,86.9,144.5,159.7
5160,132,3,288,184,132.6,187.3,208.2
5161,131,3,102,520,302.9,520,587.9
5162,139,17,166,298,152.6,338,362.1
5163,133,0,233,242,81.5,247.9,257
5164,133,2,231,222,110,241.8,259.3
5165,130,3,340,156,127.1,157.8,176.7
5166,133,0,194,290,78.5,300.6,309.3
5167,133,0,203,248,148.9,272.4,295.1
