id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
537,158,4,512,117,34.3,112.9,117.2
538,158,1,235,184.5,282.6,208.2,255.7
539,133,7,308,152,144.7,166.5,195.1
540,157,3,467,122,74.8,117.3,128.4
541,131,6,248,177,257.7,198.9,242.1
542,185,9,424,111,92,124.5,141.5
543,177,3,454,112,145.1,117.3,132.3
544,126,13,369,144,129.8,144.9,162.5
545,179,4,337,128,193,141.2,177.9
546,183,0,472,112,112.6,111.7,127.2
547,105,11,393,121,227.6,125.9,152.6
548,176,6,329,128,202.3,150,182.4
549,182,5,385,112,130.1,129.5,155.7
550,180,5,558,96,63.3,94.3,107.5
551,151,2,289,168,114.7,186.6,207.7
552,182,2,381,120,173.5,134.7,157.6
553,176,3,432,117,94.1,124.3,139
554,192,1,438,127,57.2,130.2,137.1
555,188,2,434,114.5,84.3,124.7,138.2
556,175,3,544,96,80.4,97.9,110.3
557,154,1,378,120,137.4,134.1,158.5
558,179,2,502,104,84.4,109.8,119.5
559,174,2,356,144.5,127.2,136.3,168.3
560,171,9,360,127,188.8,133.1,166.8
561,171,6,537,96,64.6,101.9,111.8
562,164,10,425,120,103.8,127.7,141.2
563,172,5,432,112,102.5,122.2,138.8
564,187,5,716,76,44.1,75.9,83.7
565,189,2,357,135,130,142,168.3
566,175,3,359,137,175.3,146.6,167
567,98,17,298,136,202.2,154.8,201
568,175,7,245,198,192.6,199.5,244.8
569,147,3,297,176,115.3,182.4,202
570,160,1,299,151,167.7,170,200.9
571,165,1,339,183,73.5,160.2,176.8
572,159,0,408,144,49,137.9,147.1
573,176,2,439,119,82.2,123.1,136.6
574,137,3,380,119,126.3,129.1,157.9
575,191,16,482,87,180.6,95.8,124.5
576,190,4,442,111,185,115.3,135.7
577,164,29,424,112,144.7,121.3,141.4
578,160,6,234,199.5,161.8,223.4,256.4
579,157,1,312,136,196.1,143.6,192.2
580,154,2,337,155,106.3,162.6,178
581,151,16,265,183,295.8,166.5,226.3
582,158,11,236,155,364,170.1,254.7
583,136,20,317,125,282,141,189.3
584,163,1,282,166,172.8,170.1,213
585,158,11,236,155,364,170.1,254.7
586,155,5,264,144,236.3,176.1,227.6
587,177,1,419,120,117.8,119.6,143.3
588,167,5,535,97,101.1,96.8,112.2
589,182,11,493,86,102.6,97.4,121.8
590,194,3,414,112,102.7,122.7,145.1
591,147,6,350,117,222.3,131.7,171.2
592,150,7,561,88,86,90.7,107
593,160,8,300,152,141.2,178.2,200.3
594,148,1,226,244,168.3,224.7,265
