id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
3059,600,28,454,120,90.4,116.1,132.1
3060,620,23,464,115,104.4,113.8,129.3
3061,559,11,317,151,179.6,155.4,189.2
3062,592,21,424,128,96.5,122.7,141.5
3063,622,13,457,125,94.5,118.7,131.4
3064,615,31,529,104,60.5,101.2,113.4
3065,565,25,408,128,91.8,129.9,147
3066,585,22,388,136,103.8,137.4,154.5
3067,588,8,440,136,71.3,124.7,136.2
3068,565,21,411,123,151,120.9,146.1
3069,537,13,377,152,78.2,145.4,159
3070,579,20,515,96,99.4,99.4,116.5
3071,571,18,273,173,273.7,185.5,220.2
3072,579,4,410,136,82.4,133.3,146.4
3073,604,14,555,98.5,56.7,98.1,108.2
3074,610,14,482,112,134.2,106.6,124.5
3075,601,25,457,136,66.7,119.3,131.3
3076,614,9,487,113,60.9,112.5,123.1
3077,590,6,412,136,65.7,135.2,145.7
3078,38,24,110,412,521,385.1,547.7
3079,605,8,522,105,67.5,105.8,114.9
3080,537,8,338,151,113.6,158.5,177.4
3081,570,39,536,104,56.5,100.6,111.9
3082,628,15,545,102,65.8,99.2,110.2
3083,641,10,526,103,75.6,102.5,114.1
3084,607,14,487,112,71.5,112.2,123.2
3085,36,15,270,201,89.2,207.1,221.9
3086,632,33,499,111,70.4,107.9,120.1
3087,616,30,477,114.5,64.2,114.1,125.8
3088,594,22,475,108,73.6,112.4,126.3
3089,568,26,431,112.5,113.4,116.4,139.3
3090,513,68,461,123,124,114.3,130.3
3091,35,10,155,203,445.6,266.6,385.9
3092,574,21,330,160,145.1,156.6,182
3093,587,21,400,138,121.6,130.7,150.1
3094,572,11,405,139,95.8,131.7,148.2
3095,583,17,441,128,88.8,122.5,136.2
3096,580,17,358,151.5,107.1,148.8,167.6
3097,593,24,445,126,82.9,120.5,134.9
3098,565,10,389,133,147.1,132.7,154.4
3099,571,20,360,147,116.5,144.8,166.6
3100,633,12,559,102,42,99.7,107.3
3101,608,14,521,105.5,56.3,104.6,115.3
3102,40,12,168,130,426.1,205.8,356.4
3103,600,35,383,134.5,111.5,133.4,156.5
3104,595,22,399,141,89.5,134.1,150.5
3105,600,17,367,141,120.9,141.3,163.5
3106,564,27,332,149,142.2,153.9,180.8
3107,629,10,500,113,76.8,107.6,120.1
3108,573,20,449,113,106.5,118.4,133.7
3109,609,19,469,120,71,117,127.9
3110,575,20,416,134,64.4,133,144.1
3111,592,14,480,120,70.5,112.5,125.1
3112,531,48,340,136,149.7,149.6,176.7
3113,602,22,441,131,77.7,122.1,136.1
3114,573,21,398,127,127.3,129.2,150.6
3115,557,23,405,130,91.1,134.9,148.2
3116,626,7,578,88,63.8,93,103.8
3117,587,15,424,149,64.6,128.4,141.5
3118,584,18,377,158,99,140.4,159.1
3119,594,30,415,148.5,83,130.2,144.7
3120,621,21,498,120,78.5,106.9,120.4
3121,600,12,485,117,79.4,110.7,123.6
3122,610,31,456,120,100.4,114.2,131.6
3123,509,40,334,151,149.3,154.2,179.5
3124,529,6,271,207,98.8,204.7,221.3
3125,40,13,140,325.5,321,334.3,429.3
3126,508,37,304,172.5,143.7,172.9,197.2
3127,487,39,172,294,198.8,310.3,349.8
3128,42,8,144,323.5,287.7,346.7,415.3
3129,38,9,90,591.5,466.3,534.2,667.4
3130,559,9,330,159,106.5,163.2,181.8
3131,553,23,256,208,138.6,210.7,234
3132,41,25,127,301,430.9,337.6,471.2
3133,568,11,352,147.5,120.6,153,170.3
3134,39,14,214,203,227.4,210.2,280.1
3135,578,20,371,133,157.8,134.9,161.6
3136,576,19,378,133,152,130.9,158.9
3137,605,11,583,88,100,89,102.8
3138,595,19,546,96,76.4,94.2,110
3139,548,16,212,235,166,255.3,282.4
3140,603,3,442,136,75,122.3,135.6
3141,637,4,477,109,86,111.8,125.9
3142,41,11,115,376,462.8,367.9,520.4
3143,34,29,143,304,375.8,294.9,419.7
3144,42,3,200,284.5,166,258.6,300.3
3145,570,17,383,145,71.6,146.8,156.9
3146,584,14,436,130,73,126.7,137.5
3147,40,3,115,460,385,417.4,521.8
3148,526,11,322,161,145.4,164,186.4
3149,478,35,222,207.5,247,226,269.9
3150,528,19,341,160,123.6,161.2,176.1
3151,39,25,112,358,497.6,372.2,534.2
3152,557,18,368,152,112.7,141,163.1
3153,550,11,440,126,131.5,116.1,136.4
3154,587,13,542,104,57.2,101.8,110.7
3155,579,24,556,101,60.4,97.8,107.9
3156,545,8,171,279,345.6,298.7,351.1
3157,47,14,170,168,424.8,196.5,353.1
3158,42,13,75,837,569.2,600.1,805
3159,560,8,323,171.5,94.9,175,185.8
3160,571,35,346,150,125.6,155,173.2
3161,488,76,466,114,71.9,113.5,128.7
3162,541,8,296,175,111.7,185.8,202.5
3163,580,10,473,122,48.1,118.9,126.8
3164,539,19,320,161,202.5,157.2,187.4
3165,37,15,166,272,267.3,287.7,361.1
3166,568,21,420,124.5,77.2,128.1,142.9
3167,48,15,296,169.5,144.1,164.4,202.5
3168,566,1,295,205,91.9,189.7,203.3
3169,587,6,404,133,96,130.1,148.7
3170,560,32,371,140,104.7,142.1,161.8
3171,577,2,379,142,72.2,148.6,158.2
3172,489,29,350,143,130.4,150.3,171.3
3173,539,36,326,171,103.7,167.1,184.3
3174,572,17,332,158,120,160,180.6
3175,545,20,373,136,110.3,143.2,161
3176,563,16,347,149,94.2,156,172.8
3177,576,26,358,135,157.2,138.9,167.5
3178,36,17,202,257.5,189.9,242.6,297.7
3179,461,30,100,456,679.5,493.2,599
3180,571,33,474,111,127.5,104.1,126.5
3181,597,16,398,135,86,136.6,150.8
3182,552,13,280,185,110.9,195.6,214.5
3183,602,37,499,104.5,75.8,107.6,120.2
3184,598,10,402,137,99.1,132.3,149.3
3185,617,14,487,112,64.2,111.3,123.3
3186,570,17,414,131,78.2,132.8,144.9
3187,597,8,494,105,76.8,108.2,121.3
3188,599,13,491,106,78.2,108.9,122.2
3189,600,15,408,124,91.8,129.4,146.9
3190,622,10,496,112,68.1,110.1,121
3191,589,23,422,131,77.6,130.3,142.2
3192,555,15,345,154,115.5,151.1,174
3193,544,16,334,157,115.7,157.9,179.5
3194,518,24,362,144,107.3,145,165.9
3195,570,31,444,113,110.6,116,135.1
3196,564,14,415,128,91.2,126.3,144.7
3197,534,25,433,120,106.4,119.8,138.5
3198,605,17,523,111,51.1,105.4,114.7
3199,615,21,512,104,77.6,105.1,117.2
3200,588,31,497,112,69.8,108.6,120.8
3201,596,7,498,112,65.8,107.1,120.5
3202,599,11,541,96,50.2,102.8,110.9
3203,519,8,274,192,140.6,193.5,218.9
3204,570,38,437,114,110.1,116.1,137.4
3205,581,28,471,112,85.9,111.1,127.5
3206,31,34,200,221,180.9,255.5,300.5
3207,36,28,124,324,449.8,353.3,484.3
3208,597,11,416,130,95.1,130.1,144.3
3209,631,15,605,88,61.5,87.7,99.2
3210,607,13,545,97,47.2,101.9,110.2
3211,562,19,375,151,93.6,146.3,160.1
3212,614,21,500,108,63.9,108.9,120
3213,570,16,393,135,90.9,137.4,152.7
3214,582,22,381,128,127.3,133.7,157.6
3215,570,6,363,152,119,141.2,165.1
3216,558,9,414,129,84,126.6,145
3217,555,20,401,136,115.9,127.8,149.8
3218,562,7,447,126,82,119.1,134.2
3219,549,17,407,136,98,130,147.5
3220,545,33,393,135,124.3,126.8,152.6
