id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
4740,16,4,121,429,246.1,438.8,495.8
4741,20,0,87,621,411.1,580.4,690.5
4742,5,11,87,624,459.1,513.2,691
4743,16,5,85,376.5,677.5,488.7,708.6
4744,20,4,80,578.5,517.8,564.7,748.6
4745,20,0,76,577.5,845.3,567.6,785.7
4746,16,7,166,335,220.9,313.6,361.2
4747,20,0,121,445,284.4,420.7,496.6
4748,17,4,39,1608,607.3,1371.6,1529
4749,17,1,88,229,1602.9,284.3,680.1
4750,20,0,175,311.5,196.5,304.1,342.4
4751,18,3,195,280,205.3,257.9,308.3
4752,18,4,228,245,122.5,235.3,263
4753,19,4,238,225,142.9,220.5,251.6
4754,19,2,155,336,167.5,355.1,387.2
4755,18,4,86,425.5,608.7,482.6,696.4
4756,20,0,98,665.5,353.7,500.9,614
4757,20,3,81,632,297.8,695.6,743.9
4758,18,2,86,414,468,571.5,696.8
4759,20,0,152,307,264.7,331.7,393.6
4760,18,2,53,1052.5,715.2,914.5,1133.4
4761,20,0,102,360,521,447.6,586.4
4762,17,3,217,275,114,254.4,276.6
4763,17,6,82,464,578.6,555.2,733.6
4764,20,0,66,420,997.4,579.9,915.6
4765,20,0,111,418,381.4,410.3,539.2
4766,20,0,98,559,415,491.8,611.6
4767,18,1,200,249,179.8,274.3,300.1
4768,17,4,57,539,1360.5,522.4,1045.9
4769,19,2,156,348,175.5,342.2,385.3
4770,19,1,150,320,223,358.7,400.8
4771,20,0,166,245.5,336.4,294.9,361.6
4772,17,5,213,248,119.3,258.4,281.8
4773,18,4,257,216,88.3,216.2,233.4
4774,19,2,173,304,246.5,293.6,346.1
4775,19,2,215,264,106.7,262.7,278.6
4776,20,0,95,496,555.1,466.2,633.4
4777,18,1,101,417,632,422.7,591.8
4778,20,0,107,392,476.4,440.1,559.8
4779,19,2,102,344,620,389.4,586.1
4780,18,1,88,364,590.3,475.3,684.8
4781,18,2,52,1068,945.9,711.2,1148
4782,20,0,74,528,589.5,586.6,808
4783,20,0,66,906,381.5,830.7,912.8
4784,20,0,66,906,381.5,830.7,912.8
4785,19,2,211,254,120.8,258.4,283.8
4786,20,0,118,344.5,368.8,432.5,509
4787,17,3,77,608,540.6,588.3,777.4
4788,18,9,237,202.5,128,226.9,253.3
4789,19,6,210,247,147.4,253.4,285.4
4790,17,3,89,288,681.4,406.4,674.8
4791,20,0,131,380,199.5,426.8,459.2
4792,18,1,147,351.5,262.2,364.1,408.9
4793,20,0,133,360,262,399.4,450.4
4794,20,0,138,376,185.9,403.3,435
4795,19,2,104,527,313.8,522.1,576
4796,20,0,175,332,110.7,328.4,343.6
4797,20,0,91,653.5,202.5,626.3,659.2
4798,20,0,85,695.5,220.3,671.6,704.2
4799,20,0,96,503,377.1,555.4,626.1
4800,17,6,164,199,326.7,266.9,365.5
4801,20,0,85,591.5,442.8,576.4,708.3
4802,17,3,106,545,212.6,526.2,565.9
4803,20,0,155,326.5,222,331.1,386
4804,19,2,279,200,55.4,208.2,214.7
4805,20,0,184,289,174,289.6,325.8
4806,20,1,194,287.5,130.8,281.8,309.9
4807,16,5,111,392,439.3,414.5,538.9
4808,20,0,122,508,245.9,423.5,492.3
4809,16,3,80,660.5,527,563.1,748
4810,20,0,156,269,283.7,313.4,383.4
4811,20,0,222,226.5,126.3,247.3,270.8
4812,15,3,195,240,142.5,281.4,308.3
4813,20,0,113,410.5,393.4,412.9,529.4
4814,19,2,104,497,353.3,478.7,578.3
4815,19,2,133,360,229.6,404.5,449.6
4816,17,2,315,169,90.1,169.8,190.6
4817,19,7,324,161,92.7,169.1,185.2
4818,19,2,332,153,90.7,164.2,180.7
4819,19,2,345,168,63.5,163.5,173.8
4820,18,1,72,752,466.3,709.4,838.2
4821,18,2,87,406.5,672.6,470.8,692.6
4822,20,0,65,332,1054.3,474.5,916.3
4823,20,0,82,505.5,805.5,427.8,734.8
4824,20,0,105,291,642.9,376,569.6
4825,16,2,56,952,917.8,850.9,1078.4
4826,19,1,76,406,742.7,539,792.4
4827,20,0,67,535.5,834.1,537.9,891.5
4828,20,0,80,313,698.8,427.8,745.4
4829,19,2,41,1568,1377.4,956.4,1476.1
4830,21,0,61,704,772.5,720.7,988.5
4831,18,2,50,1008,913.6,825.6,1209.2
4832,0,31,,0,0,,
4833,19,2,51,1072,708.6,926.3,1182.2
4834,18,1,101,409.5,397.2,470.5,591.3
4835,20,0,71,634,539.6,683.8,840.3
4836,17,6,144,329,253.5,357.2,416.7
4837,19,3,144,317,302.4,332.3,417.8
4838,20,1,117,360,382.4,421.2,512.3
4839,20,0,161,232,264.5,301.3,372
4840,18,4,100,320,617.1,432.7,598.7
4841,18,4,100,423.5,383.2,504.6,600.8
4842,20,3,89,422.5,705.3,490.1,672.7
4843,20,0,113,361,462.9,388.8,532.1
4844,19,2,51,512,1024,768.7,1169
4845,20,0,62,855,611.4,750.2,961.3
4846,19,2,60,766,689.2,780.8,1007.9
4847,20,0,84,690.5,287.2,644.4,718.4
4848,20,1,47,1340,711.9,1039.7,1290.2
4849,17,5,126,368,250.2,408.7,478.1
4850,50,0,68,760,592.4,715,883.3
4851,20,1,80,632,496.8,606.6,754.5
4852,18,5,187,224,231.3,259.3,320.3
4853,20,2,65,564.5,819.1,594.4,930
4854,20,0,105,388.5,379.7,468,571
4855,20,0,100,448,374,513.2,602.8
4856,18,1,198,252,151.9,275.2,303.5
4857,19,5,270,208,71.4,213.6,222.5
4858,20,0,172,267.5,173.9,314,348
4859,20,0,178,302,163.4,305.7,336.8
4860,18,4,106,390,486.3,427.7,568.2
4861,19,2,127,330,414.7,362.5,474.1
4862,18,1,78,622,476,613.5,774.1
4863,19,1,112,409,372,435.9,536.1
4864,19,2,92,501,366.8,544.6,653.4
4865,20,0,128,328,340.7,387.4,470.6
4866,20,1,118,396,400.9,413.5,510.6
4867,20,0,82,497,543.9,566.3,732.7
4868,19,3,113,326,377,411.4,529.8
4869,20,1,92,373.5,524.1,496.3,654.8
4870,11,3,35,1271,1969.3,1142.7,1692.7
4871,20,0,95,405.5,487.7,447,632.1
4872,16,3,103,474.5,389.4,438.7,581.2
4873,7,18,305,176,40.5,193,196.6
4874,16,2,106,328,445.3,421.3,565.9
4875,16,3,217,276,59.4,269.8,275.9
4876,16,5,96,220,659.1,374.4,624.9
4877,20,0,220,257,160.5,243.9,272.4
4878,20,0,168,297,198.8,326.4,356.1
4879,20,0,167,344,151.3,338.3,360
4880,20,3,114,356.5,458.1,392.3,527.4
4881,20,0,51,359,1366.7,592.4,1181
4882,19,2,175,330,127.2,317.9,342.2
4883,18,4,114,388,432.7,431.7,526.7
4884,18,4,119,477,196,467.8,503.9
4885,20,0,204,264,100.4,275.5,293.6
4886,20,1,59,777,674.3,822.5,1018.9
4887,20,0,161,330.5,150.8,352.4,372
4888,19,2,166,278,227.6,315.3,361.2
4889,16,4,78,498,662,621.6,769.4
4890,20,0,103,396,437.7,441.2,582
4891,19,2,136,343,352,349.2,442.5
4892,19,2,173,313,145.3,322.5,347.4
4893,20,0,85,619.5,444.1,569.4,705.8
4894,19,3,118,396,381.9,442.1,508.8
4895,23,2,74,855,507.9,650.2,814.3
4896,20,0,73,540,684.7,643.8,822
4897,19,1,169,320,183.8,318.1,354.9
