id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
1031,143,28,492,113,68.6,106.5,122
1032,137,4,341,151,81.2,161.8,175.9
1033,130,9,477,105.5,87.5,109.3,125.9
1034,132,6,606,80,52.5,89.6,99
1035,134,24,290,172.5,162.8,178.4,207.1
1036,126,14,342,160,57,166.3,175.3
1037,135,6,322,159,100.1,166.1,186.4
1038,134,6,348,168,36.2,168.6,172.4
1039,132,11,445,135,47.4,127.6,134.8
1040,141,2,454,128,49.2,125.3,132.2
1041,138,6,455,120,51.7,124.3,132
1042,139,5,417,136,56.4,135.2,143.9
1043,129,8,501,112,69.1,107.7,119.8
1044,137,5,550,105,50.3,101.6,109.1
1045,136,8,535,104,52.3,104.4,112.2
1046,129,9,445,136,56.3,125.4,135
1047,131,5,532,102,55.8,101.7,112.9
1048,138,2,410,129.5,80.9,130.8,146.5
1049,137,20,482,112,82.9,111,124.5
1050,134,7,549,104.5,45.2,101.1,109.2
1051,134,17,363,146,89.1,146.6,165.5
1052,135,11,405,128,92.4,130.3,148
1053,136,9,361,128,111,142.8,166.2
1054,138,0,470,114,75.7,113,127.6
1055,139,16,301,165,126.5,177.3,199.2
1056,138,10,438,117,94.9,118.9,136.9
1057,139,2,423,144,71.9,130.9,141.7
1058,134,10,395,125,86.3,134.5,151.9
1059,133,27,195,208,334.8,237.6,307.2
1060,137,5,479,120,62.7,113.5,125.3
1061,141,5,533,103,39.8,106.1,112.6
1062,141,5,533,103,39.8,106.1,112.6
1063,132,1,456,128,47.7,123,131.5
1064,138,4,358,156.5,58.4,160,167.6
1065,134,6,232,192,245.6,211.1,258.5
1066,146,2,307,156.5,129.6,170.4,195.6
1067,137,4,568,111,50.2,96.6,105.6
1068,136,6,497,128,67.1,107.1,120.7
1069,138,0,511,122,51.1,108.4,117.5
1070,143,9,337,140,122,152.5,177.8
1071,126,22,436,134.5,56.8,127.2,137.7
1072,146,21,369,135,143.4,137.8,162.8
1073,128,16,459,128,100.4,111.6,130.8
1074,139,5,486,116,50.4,114.8,123.5
1075,137,6,448,125,72.7,120.7,133.9
1076,133,7,312,168,86.5,180.7,192.6
1077,140,0,499,108,49.4,112.4,120.2
1078,140,0,431,131,64.2,126.9,139.1
1079,138,3,181,260,271.4,279.9,332
1080,132,6,186,233,178.5,285,322.7
1081,139,5,326,136,155.5,149.1,184
1082,143,12,412,126,89.9,130.4,145.8
1083,125,13,328,169,149.2,159.6,183
1084,125,22,455,123,111.8,115,131.8
1085,125,22,455,123,111.8,115,131.8
1086,134,7,559,100,40.4,100.6,107.4
1087,139,10,466,136,46.5,120,128.8
1088,138,5,452,112,94.4,113.6,132.7
1089,126,20,379,129,103,135.9,158.3
1090,138,11,430,132.5,80.5,126.9,139.5
1091,137,7,445,125,64.6,125,134.7
1092,141,10,400,130,74.9,137.7,150.1
1093,136,4,415,118.5,103.7,126.9,144.6
1094,132,17,447,111.5,114.4,117.6,134.2
1095,135,7,443,127,94.6,121.6,135.4
1096,132,2,511,122,53,106.4,117.4
1097,130,10,223,224.5,149,245.9,269.1
1098,124,17,386,118.5,139.9,127.5,155.4
1099,133,10,328,168,110.4,158.7,182.8
1100,141,12,443,121,85.3,119.5,135.5
1101,138,8,446,113,91.4,117.8,134.5
1102,136,8,577,90,72.2,93.1,104
1103,127,18,372,123,238.1,128.2,161.4
1104,136,3,476,112,49,118.2,126.1
1105,143,3,402,126,117.2,130.9,149.1
1106,139,3,471,127,45.6,119.1,127.5
1107,135,6,360,138,102.4,147.3,166.5
1108,132,17,393,136,100.4,136.6,152.8
1109,127,3,518,118,67.3,104.7,115.9
1110,133,5,543,112,43.5,102.2,110.6
1111,137,9,487,112,79,108.9,123.1
1112,123,9,555,110,53.5,98,108.1
1113,127,6,512,111,90.7,102.6,117.2
1114,137,6,324,152,127.1,156.3,185
1115,91,43,461,104,109.6,109.1,130.3
1116,136,23,512,112,114.7,96.5,117.1
1117,137,6,231,216,136.6,231.4,259.3
1118,140,0,382,144,127.8,137.1,157.1
1119,138,11,414,131,73.1,130.7,145.1
1120,121,27,333,171,115.6,154.6,180.2
1121,140,0,302,167,149.1,174.9,198.4
1122,144,6,351,152.5,92.5,156.7,170.8
1123,136,6,370,159,64.4,154.2,162.3
1124,139,7,411,131,113.7,127.1,146.1
1125,139,3,409,143,65.6,134.6,146.8
1126,138,1,363,142,116.4,146.4,165.2
1127,130,5,513,111.5,40.4,110.4,117
1128,132,14,351,151,92.3,156.2,170.9
1129,131,8,527,112,70.9,99.6,113.8
1130,137,9,528,108,44,105.2,113.6
1131,136,4,449,128,68.4,121.3,133.5
1132,138,6,421,127,90.6,126,142.4
1133,139,3,511,104,72.8,105.8,117.5
1134,137,5,534,96,96.9,97.3,112.5
1135,136,10,435,119,74.6,123.6,137.9
1136,133,10,347,128,171.7,142.1,173.1
1137,139,0,423,144,51.7,133.7,141.9
1138,136,4,576,99,51,96.4,104.2
1139,134,3,542,100,50.9,102,110.7
1140,130,7,576,96,38.4,97.8,104.2
1141,133,0,602,96,39.5,91.6,99.6
1142,140,0,397,145,68.6,141.8,151
1143,141,5,386,130,108,133.1,155.5
1144,140,7,450,125,74.1,118.7,133.2
1145,124,12,499,96.5,104.6,100.2,120.3
1146,119,13,620,80,71.8,83.7,96.8
1147,137,8,562,94,59.3,95.8,106.8
1148,139,8,465,116,53.4,121.8,129
1149,139,17,310,162,164.3,159.5,193.3
1150,124,13,645,81.5,43.5,84.9,93.1
1151,133,22,365,155,90.7,146.2,164.5
1152,140,6,415,125,95.8,129,144.7
1153,134,10,512,112,47.7,106.4,117.3
1154,134,5,561,100,40.1,100.1,107
1155,133,1,462,114,59,117.4,129.8
1156,138,8,377,143,97.7,138.1,159.2
1157,133,13,211,256,125.6,264.6,284.1
1158,136,5,224,231.5,210.2,241.8,268
1159,140,0,287,192,146.1,177.4,209.2
1160,138,3,295,187,114.8,173.2,203.7
1161,138,5,330,167,135.6,150,182.1
1162,140,21,353,140,118.7,148,170.1
1163,138,4,590,89.5,75.6,89.7,101.7
1164,138,4,590,89.5,75.6,89.7,101.7
1165,137,9,484,114,72.7,112.9,124
1166,142,5,597,95.5,58.7,92.3,100.4
1167,142,5,597,95.5,58.7,92.3,100.4
1168,138,3,653,83,40.5,85.4,91.9
