id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
1804,163,0,498,129,36.2,114.3,120.6
1805,150,5,500,128,39.7,112.2,120
1806,130,1,391,140,91.2,136.4,153.6
1807,166,9,513,105,70.5,103.1,116.9
1808,130,2,533,114.5,42.2,104.3,112.7
1809,142,6,505,120.5,76.1,106,118.8
1810,122,2,400,160,97.9,124.5,150.1
1811,104,10,418,144,69.6,129.8,143.5
1812,88,5,380,143,101.1,138.3,158.1
1813,91,0,310,162,105.8,176.8,193.5
1814,106,0,400,130.5,83.9,134.2,149.9
1815,119,7,445,133,79.7,116.1,134.8
1816,103,3,479,129,56.1,113.7,125.3
1817,146,0,498,122,37.4,114.9,120.6
1818,146,2,479,128,51.7,115.4,125.3
1819,146,3,484,120,41.9,116.5,123.9
1820,131,5,437,126,69.2,127.1,137.4
1821,170,3,509,120,56,105.6,117.9
1822,150,0,479,127.5,46.9,117.1,125.3
1823,140,2,507,119,60.4,108.9,118.4
1824,97,4,398,139,69.2,137.9,150.9
1825,139,2,464,132,45.9,121,129.4
1826,132,4,521,105.5,80.1,99.4,115.2
1827,143,3,510,111,55.7,104,117.6
1828,140,0,567,100.5,48.4,96.2,105.9
1829,140,0,567,100.5,48.4,96.2,105.9
1830,140,0,567,100.5,48.4,96.2,105.9
1831,144,1,547,101,51.2,100.4,109.7
1832,152,0,577,92,67,91.3,104
1833,131,2,446,120,78.4,119.6,134.7
1834,119,2,424,135,86.9,126.3,141.4
1835,131,1,459,128,52.3,121.9,130.8
1836,108,2,433,135,45.5,131.9,138.7
1837,102,5,490,127.5,42,114.9,122.3
1838,108,7,481,128,63.9,111.9,124.8
1839,111,7,478,127,75.1,112.4,125.6
1840,120,4,389,139.5,106.9,135.8,154.1
1841,121,5,456,136,37.6,125.4,131.6
1842,137,0,458,129,83.8,112.8,131.1
1843,61,4,293,186,166.8,171.5,204.8
1844,24,0,274,207.5,103,201.7,219.3
1845,125,4,458,128,54.2,121.6,131
1846,130,1,441,128,50.8,126.8,136.1
1847,113,2,409,128,81.3,133,146.8
1848,56,0,284,203,68.7,201.2,211.5
